image,coco_class,suspected_av14,cx,cy,w,h,decision
oi_tr_d4d24fb79c78893b.jpg,Stairs,stairs_up/stairs_down,0.250000,0.907917,0.491250,0.182500,stairs_up
oi_tr_d5a02dc5c089cdd0.jpg,Stairs,stairs_up/stairs_down,0.235625,0.499534,0.471250,0.999069,drop
oi_tr_d6ab18261f2275db.jpg,Stairs,stairs_up/stairs_down,0.303125,0.605833,0.271250,0.215000,stairs_down
oi_tr_d6ab18261f2275db.jpg,Stairs,stairs_up/stairs_down,0.718750,0.561250,0.237500,0.135834,stairs_down
oi_tr_d6b7225239e0a2e3.jpg,Stairs,stairs_up/stairs_down,0.649625,0.463125,0.451220,0.285000,stairs_up
oi_tr_d7626cad8414a835.jpg,Stairs,stairs_up/stairs_down,0.692813,0.930113,0.113125,0.137899,stairs_down
oi_tr_d7ca016498e37cff.jpg,Stairs,stairs_up/stairs_down,0.563438,0.499584,0.871875,0.999167,stairs_down
oi_tr_d8fc788ae72fcfd8.jpg,Stairs,stairs_up/stairs_down,0.499414,0.792969,0.998828,0.150000,drop
oi_tr_d92607a9cc6b559f.jpg,Stairs,stairs_up/stairs_down,0.628750,0.693669,0.268750,0.204841,stairs_up
oi_tr_d97e5d6743bbf568.jpg,Stairs,stairs_up/stairs_down,0.520169,0.527500,0.957786,0.898750,stairs_up
oi_tr_da693be1abaff0ba.jpg,Stairs,stairs_up/stairs_down,0.193900,0.833571,0.387800,0.330000,stairs_down
oi_tr_dadd3746524cd384.jpg,Stairs,stairs_up/stairs_down,0.830000,0.842666,0.201666,0.229333,stairs_up
oi_tr_dadd3746524cd384.jpg,Stairs,stairs_up/stairs_down,0.158333,0.864667,0.170000,0.222667,stairs_up
oi_tr_dafa9610f767cf92.jpg,Stairs,stairs_up/stairs_down,0.712943,0.750312,0.085595,0.148125,drop
oi_tr_db908164765a897c.jpg,Stairs,stairs_up/stairs_down,0.619063,0.646421,0.280625,0.185499,stairs_up
oi_tr_dbb2349cab0d8e50.jpg,Stairs,stairs_up/stairs_down,0.431875,0.499533,0.760000,0.999066,stairs_up
oi_tr_dcb77e51756fd694.jpg,Stairs,stairs_up/stairs_down,0.617261,0.812500,0.763602,0.317500,stairs_down
oi_tr_dcf71d693d6ad420.jpg,Stairs,stairs_up/stairs_down,0.127805,0.593174,0.225685,0.540591,drop
oi_tr_dcffda6b3e10ff9f.jpg,Stairs,stairs_up/stairs_down,0.499688,0.782833,0.999375,0.284240,stairs_up
oi_tr_dd50ad2ae153969a.jpg,Stairs,stairs_up/stairs_down,0.822000,0.831805,0.352000,0.330275,stairs_up
oi_tr_de06a315514fba72.jpg,Stairs,stairs_up/stairs_down,0.850000,0.602720,0.298750,0.790807,stairs_up
oi_tr_dea32d468be3ac87.jpg,Stairs,stairs_up/stairs_down,0.498750,0.645500,0.293750,0.553000,stairs_up
oi_tr_df00904b8060ff60.jpg,Stairs,stairs_up/stairs_down,0.203540,0.567871,0.407080,0.862304,drop
oi_tr_df9d12434fd1f7de.jpg,Stairs,stairs_up/stairs_down,0.130000,0.765699,0.260000,0.466729,stairs_up
oi_tr_dfc9a4606950bc69.jpg,Stairs,stairs_up/stairs_down,0.581751,0.427246,0.646715,0.381836,stairs_up
oi_tr_e01aec294b38666c.jpg,Stairs,stairs_up/stairs_down,0.405694,0.724375,0.277580,0.341250,drop
oi_tr_e01aec294b38666c.jpg,Stairs,stairs_up/stairs_down,0.494662,0.383750,0.298932,0.272500,stairs_up
oi_tr_e23d70562de8332a.jpg,Stairs,stairs_up/stairs_down,0.580000,0.797084,0.590000,0.404167,stairs_down
oi_tr_e265e44f7f0902be.jpg,Stairs,stairs_up/stairs_down,0.546007,0.834635,0.585070,0.171875,stairs_up
oi_tr_e265e44f7f0902be.jpg,Stairs,stairs_up/stairs_down,0.562500,0.460287,0.350694,0.436197,stairs_up
oi_tr_e274caff3d4b8f08.jpg,Stairs,stairs_up/stairs_down,0.479003,0.789713,0.272461,0.191407,stairs_up
oi_tr_e33ca88a4425e93d.jpg,Stairs,stairs_up/stairs_down,0.480312,0.536250,0.606875,0.784166,stairs_up
oi_tr_e34de82591330a34.jpg,Stairs,stairs_up/stairs_down,0.284444,0.748125,0.568889,0.502500,stairs_up
oi_tr_e3517eb5fc3772e6.jpg,Stairs,stairs_up/stairs_down,0.458750,0.659167,0.495000,0.350000,stairs_up
oi_tr_e3f9a6ce63873260.jpg,Stairs,stairs_up/stairs_down,0.299375,0.664313,0.598750,0.669491,stairs_down
oi_tr_e42576618a5f4a17.jpg,Stairs,stairs_up/stairs_down,0.499531,0.481250,0.999062,0.731250,stairs_up
oi_tr_e498ba465ed1aad1.jpg,Stairs,stairs_up/stairs_down,0.142187,0.877084,0.123125,0.244167,stairs_up
oi_tr_e498ba465ed1aad1.jpg,Stairs,stairs_up/stairs_down,0.207500,0.526667,0.140000,0.311667,stairs_up
oi_tr_e498ba465ed1aad1.jpg,Stairs,stairs_up/stairs_down,0.680937,0.716250,0.208125,0.377500,stairs_up
oi_tr_e498ba465ed1aad1.jpg,Stairs,stairs_up/stairs_down,0.770625,0.227083,0.208750,0.352500,stairs_up
oi_tr_e588822ce3cfb08a.jpg,Stairs,stairs_up/stairs_down,0.499531,0.770000,0.999062,0.458750,stairs_up
oi_tr_e5ec48c92f9a4293.jpg,Stairs,stairs_up/stairs_down,0.741667,0.495000,0.515000,0.321250,stairs_up
oi_tr_e6a26f460d1a49de.jpg,Stairs,stairs_up/stairs_down,0.501250,0.686250,0.992500,0.215000,stairs_down
oi_tr_e6a299d79fe01720.jpg,Stairs,stairs_up/stairs_down,0.078799,0.856875,0.157598,0.112500,stairs_down
oi_tr_e719c8ed3c480392.jpg,Stairs,stairs_up/stairs_down,0.471250,0.719512,0.942500,0.559100,stairs_up
oi_tr_e76b01beec17c5fd.jpg,Stairs,stairs_up/stairs_down,0.622812,0.680000,0.753125,0.638334,stairs_down
oi_tr_e802d775684bb88a.jpg,Stairs,stairs_up/stairs_down,0.548982,0.609375,0.768187,0.345000,stairs_up
oi_tr_e89122619d08e15f.jpg,Stairs,stairs_up/stairs_down,0.493125,0.499584,0.576250,0.999167,stairs_up
oi_tr_ea1ddf3784333ad9.jpg,Stairs,stairs_up/stairs_down,0.498148,0.857407,0.450000,0.283333,stairs_up
oi_tr_ea3904ee487a7b03.jpg,Stairs,stairs_up/stairs_down,0.224375,0.639360,0.208750,0.235405,stairs_up
oi_tr_ea5e3af03b6a2b6e.jpg,Stairs,stairs_up/stairs_down,0.634687,0.745000,0.173125,0.211666,stairs_up
oi_tr_eb23da980d56d337.jpg,Stairs,stairs_up/stairs_down,0.495416,0.665000,0.990833,0.521250,stairs_up
oi_tr_ec0c1326fe68f8d6.jpg,Stairs,stairs_up/stairs_down,0.129688,0.749464,0.055625,0.047892,stairs_up
oi_tr_ec0c1326fe68f8d6.jpg,Stairs,stairs_up/stairs_down,0.141875,0.830236,0.043750,0.037884,stairs_up
oi_tr_ec0c1326fe68f8d6.jpg,Stairs,stairs_up/stairs_down,0.150938,0.704431,0.043125,0.029307,stairs_up
oi_tr_ec0c1326fe68f8d6.jpg,Stairs,stairs_up/stairs_down,0.446250,0.394925,0.082500,0.059328,stairs_up
oi_tr_ec0c1326fe68f8d6.jpg,Stairs,stairs_up/stairs_down,0.487187,0.858470,0.078125,0.084346,stairs_up
oi_tr_ec0c1326fe68f8d6.jpg,Stairs,stairs_up/stairs_down,0.488125,0.775197,0.076250,0.075053,stairs_up
oi_tr_ec0c1326fe68f8d6.jpg,Stairs,stairs_up/stairs_down,0.493438,0.686919,0.071875,0.070050,stairs_up
oi_tr_ec0c1326fe68f8d6.jpg,Stairs,stairs_up/stairs_down,0.790000,0.432452,0.113750,0.068620,stairs_down
oi_tr_ec0c1326fe68f8d6.jpg,Stairs,stairs_up/stairs_down,0.865000,0.790922,0.081250,0.047892,stairs_up
oi_tr_ec0c1326fe68f8d6.jpg,Stairs,stairs_up/stairs_down,0.866563,0.702287,0.069375,0.046462,stairs_up
oi_tr_ec0c1326fe68f8d6.jpg,Stairs,stairs_up/stairs_down,0.866563,0.882773,0.069375,0.042888,stairs_up
oi_tr_ec1154fbc065ede4.jpg,Stairs,stairs_up/stairs_down,0.198301,0.785313,0.317281,0.164375,stairs_up
oi_tr_ec1e9625a78d7f7c.jpg,Stairs,stairs_up/stairs_down,0.484375,0.652720,0.968750,0.690377,stairs_up
oi_tr_eccbb0b96ebd0f83.jpg,Stairs,stairs_up/stairs_down,0.396811,0.764063,0.793621,0.470625,stairs_down
oi_tr_ed5531b4f24b7558.jpg,Stairs,stairs_up/stairs_down,0.195000,0.801332,0.290000,0.330744,stairs_up
oi_tr_ed5531b4f24b7558.jpg,Stairs,stairs_up/stairs_down,0.904687,0.819090,0.181875,0.193118,stairs_up
oi_tr_ee21f56bbe4471f5.jpg,Stairs,stairs_up/stairs_down,0.678438,0.677917,0.641875,0.642500,stairs_up
oi_tr_eebb1426894412bc.jpg,Stairs,stairs_up/stairs_down,0.467782,0.651875,0.692887,0.652500,stairs_down
oi_tr_f1766711bff263e8.jpg,Stairs,stairs_up/stairs_down,0.656661,0.769375,0.684803,0.460000,stairs_up
oi_tr_f2e114c8210e3e92.jpg,Stairs,stairs_up/stairs_down,0.499688,0.783302,0.999375,0.431520,stairs_up
oi_tr_f58ea6ca2a6f833b.jpg,Stairs,stairs_up/stairs_down,0.206700,0.364379,0.413399,0.277778,stairs_down
oi_tr_f58ea6ca2a6f833b.jpg,Stairs,stairs_up/stairs_down,0.355392,0.799837,0.710784,0.397059,stairs_down
oi_tr_f58ea6ca2a6f833b.jpg,Stairs,stairs_up/stairs_down,0.709968,0.421569,0.576797,0.346405,stairs_down
oi_tr_f5ff9e51659da900.jpg,Stairs,stairs_up/stairs_down,0.270000,0.710131,0.540000,0.577861,stairs_down
oi_tr_f67ac8a745f23280.jpg,Stairs,stairs_up/stairs_down,0.195262,0.669118,0.165033,0.168301,stairs_down
oi_tr_f67ac8a745f23280.jpg,Stairs,stairs_up/stairs_down,0.638889,0.684640,0.718954,0.627451,stairs_down
oi_tr_f67ac8a745f23280.jpg,Stairs,stairs_up/stairs_down,0.552288,0.906046,0.284313,0.184641,stairs_down
oi_tr_f6cfb4a0c3ad8ba0.jpg,Stairs,stairs_up/stairs_down,0.297777,0.533125,0.373333,0.196250,stairs_up
oi_tr_f73d291e2f3b1f10.jpg,Stairs,stairs_up/stairs_down,0.508305,0.631875,0.981727,0.735000,stairs_up
oi_tr_f9417c97729acdc1.jpg,Stairs,stairs_up/stairs_down,0.499688,0.499518,0.999375,0.999037,stairs_down
oi_tr_fa143f5d7ed0f920.jpg,Stairs,stairs_up/stairs_down,0.499688,0.572500,0.999375,0.628334,stairs_up
oi_tr_fa296947e1fb60b8.jpg,Stairs,stairs_up/stairs_down,0.441875,0.847744,0.473750,0.300752,drop
oi_tr_fc0d7372aacd36c6.jpg,Stairs,stairs_up/stairs_down,0.560937,0.706667,0.484375,0.585000,stairs_up
oi_tr_fc11ddba7df34d7b.jpg,Stairs,stairs_up/stairs_down,0.204503,0.776250,0.409006,0.446250,stairs_up
oi_tr_fc11ddba7df34d7b.jpg,Stairs,stairs_up/stairs_down,0.702627,0.576250,0.572233,0.846250,stairs_up
oi_tr_fc3a79ccfab3d42d.jpg,Stairs,stairs_up/stairs_down,0.500625,0.040566,0.176250,0.079246,stairs_down
oi_tr_fc3a79ccfab3d42d.jpg,Stairs,stairs_up/stairs_down,0.534687,0.281132,0.219375,0.150944,stairs_down
oi_tr_fc3a79ccfab3d42d.jpg,Stairs,stairs_up/stairs_down,0.535000,0.422642,0.151250,0.099999,stairs_down
oi_tr_fc3a79ccfab3d42d.jpg,Stairs,stairs_up/stairs_down,0.689688,0.501887,0.146875,0.184906,stairs_down
oi_tr_fc3a79ccfab3d42d.jpg,Stairs,stairs_up/stairs_down,0.735000,0.279717,0.143750,0.093396,stairs_down
oi_tr_fc6d15b0c9fd473b.jpg,Stairs,stairs_up/stairs_down,0.752604,0.800293,0.493490,0.397461,drop
oi_tr_fca74d653d1d317f.jpg,Stairs,stairs_up/stairs_down,0.499584,0.675312,0.999167,0.648125,stairs_up
oi_tr_fcb58b7f4ce85785.jpg,Stairs,stairs_up/stairs_down,0.499688,0.532771,0.999375,0.932585,stairs_up
oi_tr_fce41afe29ade2d1.jpg,Stairs,stairs_up/stairs_down,0.319244,0.746250,0.358175,0.153750,stairs_up
oi_tr_fce41afe29ade2d1.jpg,Stairs,stairs_up/stairs_down,0.563403,0.670000,0.112347,0.052500,stairs_up
oi_tr_fd06d11b0730eb5d.jpg,Stairs,stairs_up/stairs_down,0.812188,0.823171,0.374375,0.351782,stairs_up
oi_tr_feb757545cc5cb42.jpg,Stairs,stairs_up/stairs_down,0.687500,0.487187,0.623334,0.435625,drop
oi_tr_ff4a138a9b7ed787.jpg,Stairs,stairs_up/stairs_down,0.479688,0.218750,0.203125,0.233334,stairs_up
oi_tr_ff9c12f1d0f16e40.jpg,Stairs,stairs_up/stairs_down,0.499688,0.654167,0.999375,0.690000,stairs_down
oi_tr_ffd2d9c1f0ad3658.jpg,Stairs,stairs_up/stairs_down,0.530625,0.864915,0.730000,0.268293,drop
oi_va_0cccffa267fce7bb.jpg,Stairs,stairs_up/stairs_down,0.500000,0.500000,1.000000,1.000000,stairs_down
oi_va_0d73caebb7a63351.jpg,Stairs,stairs_up/stairs_down,0.346154,0.386473,0.295547,0.631240,drop
oi_va_0d73caebb7a63351.jpg,Stairs,stairs_up/stairs_down,0.678138,0.387279,0.263158,0.619968,drop
oi_va_0d73caebb7a63351.jpg,Stairs,stairs_up/stairs_down,0.961538,0.485507,0.032389,0.062802,drop
oi_va_11e182562844e361.jpg,Stairs,stairs_up/stairs_down,0.269912,0.753319,0.383481,0.493363,drop
oi_va_11e182562844e361.jpg,Stairs,stairs_up/stairs_down,0.537611,0.738938,0.331858,0.522124,drop
oi_va_11e182562844e361.jpg,Stairs,stairs_up/stairs_down,0.790560,0.751106,0.418879,0.497788,drop
oi_va_19c26248636e3402.jpg,Stairs,stairs_up/stairs_down,0.368132,0.548291,0.736264,0.505201,drop
oi_va_2793ceb035feb9ed.jpg,Stairs,stairs_up/stairs_down,0.497656,0.926042,0.542188,0.147917,drop
oi_va_2a0f8b40b7b25bcc.jpg,Stairs,stairs_up/stairs_down,0.552083,0.661719,0.541667,0.676562,stairs_up
oi_va_324ce5713835ea85.jpg,Stairs,stairs_up/stairs_down,0.450781,0.487500,0.432813,0.795833,stairs_up
oi_va_358a88828eaca3ad.jpg,Stairs,stairs_up/stairs_down,0.472345,0.727876,0.741150,0.443953,stairs_up
oi_va_361742ff1a64af93.jpg,Stairs,stairs_up/stairs_down,0.688281,0.530271,0.170312,0.442589,stairs_down
oi_va_361742ff1a64af93.jpg,Stairs,stairs_up/stairs_down,0.903125,0.807933,0.100000,0.379958,stairs_down
oi_va_36f08c7bb481ba25.jpg,Stairs,stairs_up/stairs_down,0.471875,0.717187,0.368750,0.562500,stairs_up
oi_va_36f08c7bb481ba25.jpg,Stairs,stairs_up/stairs_down,0.744792,0.652344,0.506250,0.535937,stairs_up
oi_va_3b24969867312817.jpg,Stairs,stairs_up/stairs_down,0.220313,0.714583,0.334375,0.570833,drop
oi_va_3b24969867312817.jpg,Stairs,stairs_up/stairs_down,0.707812,0.753125,0.306250,0.493750,drop
oi_va_41706007fc77bff2.jpg,Stairs,stairs_up/stairs_down,0.499219,0.761458,0.998437,0.477083,stairs_up
oi_va_43279ad5d74d5f67.jpg,Stairs,stairs_up/stairs_down,0.151562,0.685417,0.168750,0.625000,stairs_down
oi_va_45ed28848e14e7e2.jpg,Stairs,stairs_up/stairs_down,0.506250,0.839583,0.987500,0.320833,stairs_up
oi_va_47f1a72d56b811af.jpg,Stairs,stairs_up/stairs_down,0.645495,0.519868,0.709010,0.960265,drop
oi_va_5711198e8b0bad28.jpg,Stairs,stairs_up/stairs_down,0.875000,0.920833,0.250000,0.158333,stairs_up
oi_va_5e456f78b64213e3.jpg,Stairs,stairs_up/stairs_down,0.455047,0.500000,0.910095,1.000000,drop
oi_va_69f80712c5d408de.jpg,Stairs,stairs_up/stairs_down,0.500000,0.678125,1.000000,0.643750,stairs_up
oi_va_6a35d70eeafaac19.jpg,Stairs,stairs_up/stairs_down,0.499219,0.544792,0.998437,0.906250,stairs_up
oi_va_74e926e907061e46.jpg,Stairs,stairs_up/stairs_down,0.426042,0.918750,0.852083,0.118750,stairs_up
oi_va_7c7c0e2bb9ea0927.jpg,Stairs,stairs_up/stairs_down,0.451327,0.615044,0.902655,0.769911,stairs_up
oi_va_7c7c0e2bb9ea0927.jpg,Stairs,stairs_up/stairs_down,0.432891,0.603982,0.184366,0.362832,stairs_up
oi_va_8eb32c27fcb2dd3e.jpg,Stairs,stairs_up/stairs_down,0.041116,0.087778,0.082232,0.175556,stairs_down
oi_va_8eb32c27fcb2dd3e.jpg,Stairs,stairs_up/stairs_down,0.119677,0.117778,0.160059,0.191111,stairs_up
oi_va_9210ce35abaef2d2.jpg,Stairs,stairs_up/stairs_down,0.224219,0.823958,0.448437,0.352083,stairs_up
oi_va_a7d635e2c38a5fa8.jpg,Stairs,stairs_up/stairs_down,0.440964,0.489175,0.877108,0.851150,stairs_up
oi_va_ad56496534b99d84.jpg,Stairs,stairs_up/stairs_down,0.392202,0.539446,0.784404,0.916844,drop
oi_va_afb42c881f22ac93.jpg,Stairs,stairs_up/stairs_down,0.559829,0.583206,0.858974,0.772519,stairs_up
oi_va_bebc0d02872d34ef.jpg,Stairs,stairs_up/stairs_down,0.505469,0.498958,0.985938,0.997917,drop
oi_va_ce442e81fded4107.jpg,Stairs,stairs_up/stairs_down,0.662979,0.403761,0.210914,0.387168,stairs_up
oi_va_d1dedc82fa753370.jpg,Stairs,stairs_up/stairs_down,0.500000,0.497788,1.000000,0.995575,stairs_down
oi_va_d6ee61462973e10d.jpg,Stairs,stairs_up/stairs_down,0.497908,0.702028,0.861925,0.595944,stairs_up
oi_va_d98df2c98aeb054a.jpg,Stairs,stairs_up/stairs_down,0.614062,0.498958,0.771875,0.997917,stairs_up
oi_va_db9848b711c72bc5.jpg,Stairs,stairs_up/stairs_down,0.473770,0.490050,0.849180,0.980100,stairs_up
oi_va_ec737163fc7941cb.jpg,Stairs,stairs_up/stairs_down,0.165354,0.503106,0.185827,0.708075,stairs_up
oi_va_f9dc8cf3528ecac1.jpg,Stairs,stairs_up/stairs_down,0.500000,0.906250,1.000000,0.187500,stairs_down
oi_va_f9e61241218288ba.jpg,Stairs,stairs_up/stairs_down,0.785156,0.607292,0.182813,0.135417,stairs_down
oi_va_fe7ca35356990449.jpg,Stairs,stairs_up/stairs_down,0.500000,0.500000,1.000000,1.000000,stairs_up
